clusterIndex,Longitude,Latitude,SOG,COG
0,-14.6124517,8.36708167,0,148
0,-14.6104817,8.36858667,0,354.8
0,-14.6128567,8.36798667,0,221.2
0,-14.613165,8.36854333,0,251.2
0,-14.612445,8.36713333,0,15.3
0,-14.6128617,8.36800333,0,329.2
0,-14.6128317,8.36797667,0,8.8
0,-14.6128633,8.36799167,0,359.1
0,-14.6128483,8.36797167,0,29.4
0,-14.612845,8.368,0,338.5
0,-14.6128817,8.36796167,0,3.7
0,-14.6124567,8.36706833,0,249.5
0,-14.6124067,8.36711667,0.1,8.7
0,-14.6128283,8.36796333,0,350.8
0,-14.61284,8.36799833,0,0.1
0,-14.6131783,8.36855333,0,238.9
0,-14.6128333,8.36800667,0,351.1
0,-14.61284,8.368,0,17
0,-14.612425,8.36711833,0,10.7
0,-14.612415,8.36709167,0,46.6
0,-14.613165,8.36854833,0,221.4
0,-14.613175,8.36854167,0,349.1
0,-14.6124133,8.36709167,0,357.2
0,-14.61282,8.36799833,0,353.8
0,-14.6124667,8.36706167,0,218.1
0,-14.6124633,8.36711833,0,31
0,-14.6128367,8.36799667,0,334.2
0,-14.61286,8.36797333,0,146.4
0,-14.6128467,8.368,0,0.6
0,-14.6128417,8.36797667,0,239.7
0,-14.6128367,8.36797167,0,117.3
0,-14.6128317,8.368005,0,354.2
0,-14.6128117,8.36797667,0,358.1
0,-14.6128483,8.36798833,0,350.2
0,-14.6128567,8.36795833,0,357.4
0,-14.612845,8.36794833,0,354.4
0,-14.6127983,8.36797667,0,31.8
0,-14.6128183,8.36798167,0,6.9
0,-14.6128167,8.367985,0,309.9
0,-14.6128283,8.36797167,0,27.2
0,-14.612825,8.36799833,0.1,6
0,-14.6128533,8.36797333,0,356.2
0,-14.612845,8.36799833,0,33.1
0,-14.6128667,8.368,0,252.9
0,-14.6124367,8.36712,0,194.2
0,-14.612815,8.36802667,0,19.2
0,-14.6128667,8.36799333,0,334.5
0,-14.6125133,8.36730667,0,17.6
0,-14.6128667,8.36798667,0,5.2
0,-14.6128417,8.36796333,0,216.6
0,-14.6128617,8.36799667,0,345.8
0,-14.61281,8.36797667,0,1.9
0,-14.61284,8.36798333,0,337.3
0,-14.6128467,8.367955,0,21.3
0,-14.6128267,8.367975,0,347.2
0,-14.6128733,8.36797,0,353.6
0,-14.613175,8.36854833,0,303.9
0,-14.6128133,8.36796,0,286.4
0,-14.6128217,8.36798333,0,135
0,-14.6128267,8.36796333,0,201.4
0,-14.6128383,8.36798167,0,115.1
0,-14.6124717,8.367085,0,337.6
0,-14.61283,8.36798167,0,15.5
0,-14.6123217,8.37351833,0.5,325.8
0,-14.612465,8.36711167,0,26.3
0,-14.6124317,8.36707667,0,152.1
0,-14.612885,8.367965,0,16.1
0,-14.612865,8.36799167,0,2.6
0,-14.6127783,8.36803,0,27.9
0,-14.6128267,8.367975,0,349.8
0,-14.612825,8.36800167,0,20.8
0,-14.6124067,8.36709167,0,332.4
0,-14.6128533,8.368035,0,348.6
0,-14.61286,8.367985,0,47.1
0,-14.6128467,8.36798667,0,337.9
0,-14.6128667,8.36799,0,343.2
0,-14.612825,8.36798833,0,350.7
0,-14.6128383,8.36796667,0,121.6
0,-14.6128417,8.36798,0,7.8
0,-14.61317,8.36855,0,268.1
0,-14.61317,8.368555,0,307.3
0,-14.6130767,8.36883833,0,270
0,-14.61285,8.36803,0,359.2
0,-14.6128117,8.36794667,0,25.7
0,-14.6130767,8.36883333,0,212.7
0,-14.6128533,8.36801833,0,42.5
0,-14.61283,8.36798833,0,353.7
0,-14.6128283,8.36798833,0,223
0,-14.6128633,8.36802333,0,217.9
0,-14.6128433,8.36797833,0,6.1
0,-14.6128283,8.36800167,0.1,339.2
0,-14.6128683,8.36800333,0,8.7
0,-14.6128483,8.36797667,0,350
0,-14.61285,8.36796333,0,152.8
0,-14.6124467,8.36711333,0,130.6
0,-14.6128133,8.36799167,0,2.5
0,-14.6128367,8.36798,0,144.1
0,-14.61284,8.36800167,0,5.6
0,-14.6123933,8.367065,0.1,11.3
0,-14.6128367,8.36798833,0,344.7
0,-14.6128233,8.36798,0,288.4
0,-14.6128283,8.36795167,0,209.3
0,-14.612465,8.36711,0,283.6
0,-14.6128283,8.368005,0,344.7
0,-14.6124683,8.3671,0,12.1
0,-14.6124133,8.36710667,0,194.9
0,-14.6124333,8.36708667,0,57.3
0,-14.6128567,8.367955,0,244.4
0,-14.61286,8.36799667,0,1.6
0,-14.6128317,8.367975,0,344.1
0,-14.6130683,8.36884833,0,254.2
0,-14.6124317,8.36708833,0,14.1
0,-14.612855,8.36795833,0,10.2
0,-14.61283,8.36794667,0,358.7
0,-14.6131633,8.36855167,0,224.2
0,-14.613165,8.368555,0,35.4
0,-14.6130733,8.368855,0,224.7
0,-14.6128633,8.36799667,0,354.9
0,-14.6128483,8.36799,0,353
0,-14.6128383,8.36800333,0,244.3
0,-14.6130917,8.36884,0,285
0,-14.6130733,8.36885167,0,330.1
0,-14.61305,8.36885,0,252.6
0,-14.612845,8.36799667,0,357.7
0,-14.6128667,8.36799833,0,14.7
0,-14.6128217,8.367995,0,1.5
0,-14.612855,8.36795167,0,359.1
0,-14.612795,8.36795667,0,162.5
0,-14.6128317,8.36799333,0,6.8
0,-14.6128383,8.36797333,0,204.4
0,-14.612855,8.36796667,0,24.7
0,-14.6124167,8.36708833,0,303.9
0,-14.6128333,8.36798333,0,152.4
0,-14.61245,8.367125,0,13.3
0,-14.6124583,8.36705,0,21.3
0,-14.612805,8.36794833,0,319.7
0,-14.61286,8.36801,0,80
0,-14.6128283,8.36796833,0,346.2
0,-14.6128483,8.367985,0,334.5
0,-14.6128367,8.368,0,21.4
0,-14.6128367,8.36800333,0,336.9
0,-14.6128283,8.36797167,0,37.1
0,-14.6124717,8.36716333,0,212.6
0,-14.6128233,8.36796667,0,358.2
0,-14.6128033,8.36799833,0,22.9
0,-14.6128433,8.36799667,0,330.1
0,-14.61287,8.36799667,0,17.9
0,-14.612845,8.36802167,0,357.3
0,-14.6128417,8.36802333,0.1,11
0,-14.6124717,8.36711333,0.1,11.2
0,-14.6128567,8.36800667,0,358.2
0,-14.6130983,8.36884833,0,193.6
0,-14.612835,8.368015,0,17
0,-14.6124817,8.36712,0,353.4
0,-14.6128517,8.36801,0,347.2
0,-14.61283,8.368015,0,348.9
0,-14.6128567,8.367995,0,18.2
0,-14.6124467,8.36712333,0,107.6
0,-14.6139717,8.36759833,0,242.8
0,-14.6128333,8.36797,0,26.7
0,-14.6104933,8.368565,0,0
0,-14.6131533,8.36853167,0,289
0,-14.6124317,8.367105,0,270
0,-14.6124533,8.36712333,0,159.4
0,-14.6128633,8.368045,0,20.3
0,-14.6128317,8.367995,0,332
0,-14.61284,8.36796,0,6.3
0,-14.6128267,8.367965,0,13.6
0,-14.6128767,8.36800167,0,344.2
0,-14.6130767,8.36884,0,210.4
0,-14.6123983,8.36707333,0,27.6
0,-14.6128317,8.36802,0,289.7
0,-14.6128517,8.367965,0,246.3
0,-14.6128217,8.36789,0,8.8
0,-14.612875,8.367985,0,7.4
0,-14.6128133,8.36799,0,274.8
0,-14.61281,8.36795667,0,353.7
0,-14.6128533,8.367985,0,344.1
0,-14.6128733,8.36798333,0,47.8
0,-14.6124717,8.367125,0.1,357.7
0,-14.6124383,8.36710667,0,217.9
0,-14.6128433,8.36801333,0,8.9
0,-14.6124317,8.36711167,0,28.9
0,-14.61317,8.36856667,0,76.2
0,-14.6128717,8.36797,0,327.3
0,-14.6128317,8.36798667,0,357.8
0,-14.6131633,8.368545,0,4.1
0,-14.6128333,8.36798333,0,19.1
0,-14.6128117,8.36800167,0,327.4
0,-14.6128483,8.36796667,0,358.9
0,-14.612825,8.36800167,0,8.5
0,-14.61282,8.36797167,0,231.7
0,-14.6130783,8.36885333,0,240.6
0,-14.6124467,8.36712,0,350.4
0,-14.612475,8.36709833,0,357.7
0,-14.6128217,8.36797,0,292.1
0,-14.612855,8.36799667,0,346.2
0,-14.612855,8.367985,0,323.3
0,-14.6128467,8.36801167,0,12.1
0,-14.612835,8.36798833,0,7.6
0,-14.6124267,8.36714,0,355.5
0,-14.6128317,8.36797167,0,345.8
0,-14.6128467,8.36798333,0,22.9
0,-14.6139767,8.36758833,0,295.1
0,-14.6124667,8.36713833,0,23.1
0,-14.6128067,8.36795333,0,223.7
0,-14.6128417,8.36800667,0,24.3
0,-14.6128467,8.367995,0,358.4
0,-14.6128517,8.36799667,0,10.9
0,-14.61282,8.367975,0,25.6
0,-14.6128417,8.36798333,0,138.2
0,-14.6128267,8.36798,0,128.8
0,-14.61242,8.36713,0,25.6
0,-14.61284,8.36798667,0,334.8
0,-14.6128717,8.36802667,0,151.6
0,-14.6128517,8.36795833,0,19.7
0,-14.612425,8.36711833,0,316.4
0,-14.6124017,8.36704833,0,157.8
0,-14.61317,8.368555,0,205.7
0,-14.6128167,8.368005,0,24.6
0,-14.6105167,8.36857333,0,0
0,-14.6127917,8.367905,0,59
0,-14.6128167,8.36797,0,1.8
0,-14.6128433,8.36798833,0,174.2
0,-14.6124383,8.367125,0,119.4
0,-14.6128083,8.36799333,0,37.4
0,-14.61248,8.36712,0,153.1
0,-14.6128333,8.36798167,0,349.4
0,-14.6124183,8.36712833,0.1,358
0,-14.6124683,8.367075,0,43.5
0,-14.6128367,8.36801833,0,24.6
0,-14.61246,8.367115,0,23.3
0,-14.6124217,8.367115,0,210.1
0,-14.6128067,8.36797,0,339.3
0,-14.6128733,8.36798667,0,27.3
0,-14.6128417,8.36795833,0,298.8
0,-14.61247,8.36707,0,354.2
0,-14.612455,8.36713333,0,115.9
0,-14.6128317,8.36797333,0,3.1
0,-14.6124217,8.36708333,0,6.4
0,-14.6128467,8.36798,0,14.9
0,-14.6125083,8.36711833,0,270.7
0,-14.61288,8.36797,0,16.7
0,-14.6128517,8.36798667,0,16.2
0,-14.6128183,8.36797833,0,34.2
0,-14.613175,8.36854167,0,188.2
0,-14.61159,8.37431833,0.4,187.6
0,-14.61284,8.36799167,0,126.5
0,-14.6124733,8.36705333,0,232.8
0,-14.61281,8.36797,0,19.5
0,-14.6128233,8.36797833,0,25.8
0,-14.6128667,8.36800333,0,358.4
0,-14.61285,8.36798833,0,352.8
0,-14.6123883,8.36711833,0,359.1
0,-14.6128417,8.36797333,0,13.6
0,-14.6128133,8.367965,0,28.5
0,-14.6124633,8.36709333,0,26.4
0,-14.6128767,8.367925,0,319
0,-14.6128367,8.36799833,0,338.9
0,-14.6124617,8.36709167,0,60.2
0,-14.612835,8.36794167,0,205.7
0,-14.61288,8.36799333,0,35.6
0,-14.6128133,8.36802167,0,348.8
0,-14.613075,8.368845,0,208.5
0,-14.61283,8.36799667,0,44.9
0,-14.6124617,8.36711,0,58.8
0,-14.6130633,8.368855,0,84
0,-14.6128567,8.36796333,0,14.5
0,-14.612815,8.36799,0,147.4
0,-14.61285,8.36796667,0,223.6
0,-14.6130967,8.36884167,0,290.7
0,-14.6128433,8.36800333,0,354.4
0,-14.61248,8.36707667,0,204.2
0,-14.612825,8.36798333,0,334.7
0,-14.6123617,8.367105,0,239.6
0,-14.61243,8.36711833,0,17.5
0,-14.6128417,8.36796333,0,212.2
0,-14.6128367,8.36796833,0,13.8
0,-14.6105217,8.36855667,0,71.7
0,-14.6128817,8.367945,0,117
0,-14.61284,8.36800333,0,5.3
0,-14.6128317,8.36799833,0,2.9
0,-14.612825,8.36795167,0,141
0,-14.6128417,8.36796333,0,256
0,-14.612845,8.36801833,0,12.7
0,-14.612455,8.36709,0,4.5
0,-14.6139933,8.36759333,0,348.3
0,-14.6127933,8.36795,0,28.9
0,-14.6124683,8.36713,0,13.6
0,-14.6128667,8.36801667,0,1.1
0,-14.61284,8.36800333,0,3.1
0,-14.6128533,8.36800667,0,342.8
0,-14.612455,8.36709,0,356.9
0,-14.6130783,8.368865,0,31.8
0,-14.61282,8.36797333,0,0.6
0,-14.6124333,8.36711333,0,210.4
0,-14.6128467,8.36799833,0,31.4
0,-14.6128167,8.36797167,0.1,12.5
0,-14.6128333,8.36798167,0,203.8
0,-14.6124717,8.36711167,0,29.9
0,-14.6128433,8.36799833,0,27.1
0,-14.6124417,8.36706,0,32.7
0,-14.612545,8.36732167,0,17.6
0,-14.61254,8.36731667,0,98.2
0,-14.6128383,8.36799667,0,22
0,-14.6128633,8.368015,0,7.6
0,-14.6128,8.36797167,0,243
0,-14.6130667,8.36885333,0,108.8
0,-14.61283,8.36801333,0,351.3
0,-14.6124433,8.36711333,0,352.1
0,-14.6128133,8.36801,0,17.5
0,-14.612845,8.36804167,0,122.2
0,-14.612855,8.36801167,0,15.5
0,-14.6131733,8.36855167,0,194.3
0,-14.6128233,8.36798833,0,34
0,-14.6124733,8.36706667,0,34.7
0,-14.6128817,8.36800333,0,351.9
0,-14.6124267,8.367135,0,10.3
0,-14.612825,8.36800167,0,358.1
0,-14.6124133,8.367125,0,13.8
0,-14.6128433,8.36795333,0,252.4
0,-14.6125267,8.367305,0,17.6
0,-14.6128583,8.36795,0,352.5
0,-14.6124267,8.36707833,0,5.4
0,-14.6128167,8.36799167,0,192.1
0,-14.6124467,8.36710667,0,305.8
0,-14.612855,8.36795,0,232.6
0,-14.6128483,8.36800667,0,306.1
0,-14.6128617,8.368005,0,34.8
0,-14.6124633,8.36711167,0,16.2
0,-14.6124583,8.36708833,0,346.4
0,-14.6128083,8.36798833,0,7.7
0,-14.6128533,8.36801333,0,4.2
0,-14.6128383,8.367965,0,194.2
0,-14.6130867,8.36885333,0,244.3
0,-14.613075,8.36885667,0,28.2
0,-14.6128283,8.36801333,0,28.8
0,-14.6128417,8.36794833,0,15.5
0,-14.6128767,8.36798,0,21.5
0,-14.6124083,8.36706833,0,358
0,-14.6128217,8.36797833,0,177
0,-14.6128533,8.368,0,357.3
0,-14.61286,8.36802167,0,175.3
0,-14.6128383,8.36799667,0,26.2
0,-14.6128817,8.367995,0,0
0,-14.6124167,8.367145,0,317.8
0,-14.612435,8.36710833,0,213.6
0,-14.6128417,8.367965,0,170.3
0,-14.6128667,8.36795667,0,221.2
0,-14.6124233,8.36713333,0.1,34
0,-14.6128367,8.36798,0,335.2
0,-14.6124217,8.367085,0,6.1
0,-14.6130817,8.36883667,0,316.3
0,-14.6128567,8.368005,0,17.3
0,-14.612825,8.368,0,350.1
0,-14.6128533,8.367985,0,343.4
0,-14.612815,8.367995,0,358.6
0,-14.6124367,8.36710167,0,2.4
0,-14.61284,8.36797667,0,242.7
0,-14.6124883,8.36716667,0,349.5
0,-14.612855,8.367985,0,11.5
0,-14.6128433,8.36803333,0,140.3
0,-14.6124417,8.36709333,0,201
0,-14.6124283,8.36712833,0,202.3
0,-14.6128433,8.36799167,0,338.9
0,-14.61317,8.36855,0,23.3
0,-14.6128467,8.36800167,0,356.2
0,-14.6128633,8.36802167,0,33
0,-14.6128167,8.36797,0,168.4
0,-14.6124667,8.367095,0,336.6
0,-14.6125183,8.36708167,0,340.7
0,-14.61285,8.368,0,20.7
0,-14.612425,8.36708667,0.1,10.4
0,-14.6124667,8.36711333,0,283.6
0,-14.612835,8.36797333,0,0.8
0,-14.6128467,8.36801667,0.1,22.1
0,-14.6130817,8.36884667,0.1,331.6
0,-14.6128583,8.367995,0,25.6
0,-14.612855,8.36796333,0,248.7
0,-14.612865,8.36799333,0,9.2
0,-14.612835,8.36798833,0.1,3.4
0,-14.612455,8.36712167,0,351.9
0,-14.6125083,8.36709667,0,348.5
0,-14.6124917,8.36708667,0,19.6
0,-14.6128417,8.367965,0,137.6
0,-14.6128617,8.36795333,0,197.9
0,-14.6128433,8.36793,0,37.7
0,-14.61285,8.36798833,0,9.9
0,-14.6131783,8.36855167,0,20.7
0,-14.612845,8.36800167,0,99.6
0,-14.6124817,8.36709167,0,26.1
0,-14.6124383,8.36707833,0,306.6
0,-14.612805,8.367965,0,344.7
0,-14.6124683,8.36706,0,73.3
0,-14.6124383,8.367105,0,3.5
0,-14.612855,8.36801,0,1.1
0,-14.6128433,8.367985,0,344.7
0,-14.61241,8.36708167,0,5.8
0,-14.6128433,8.36794,0,233.9
0,-14.61284,8.36800333,0,332.6
0,-14.61284,8.36794167,0,230.1
0,-14.6128467,8.367995,0,31.3
0,-14.6128433,8.36801333,0,355.6
0,-14.6128467,8.36806167,0,1.1
0,-14.6124533,8.36710167,0,143.6
0,-14.6128317,8.36799167,0,230.3
0,-14.6128217,8.36799833,0,15.6
0,-14.6128217,8.36798833,0,288.4
0,-14.61282,8.36798833,0,15.3
0,-14.6131717,8.368545,0,7.5
0,-14.6124283,8.36705333,0,355.3
0,-14.6128333,8.367995,0,359.9
0,-14.612845,8.367965,0,196
0,-14.61283,8.36795167,0,29.6
0,-14.612805,8.368,0,23.2
0,-14.6128283,8.36800167,0,357
0,-14.61283,8.36799167,0,348.9
0,-14.6128667,8.36797833,0,17.2
0,-14.6128317,8.367975,0,211.9
0,-14.6128433,8.36799167,0,268
0,-14.612845,8.367975,0,335.9
0,-14.61245,8.36711,0,352.3
0,-14.6128583,8.36797833,0,324.3
0,-14.6124267,8.36706333,0,4.5
0,-14.612885,8.36796833,0,349.5
0,-14.6124433,8.36713,0,202.6
0,-14.613975,8.36761333,0,167.4
0,-14.61243,8.36713,0,81.5
0,-14.6123867,8.36712667,0,33.2
0,-14.61212,8.37394833,0.1,82.5
0,-14.6128583,8.36796,0,211.6
0,-14.6128167,8.36795333,0,297.1
0,-14.613185,8.36854667,0,199.1
0,-14.61285,8.36800833,0,143.7
0,-14.6124767,8.36708333,0,131.6
0,-14.612835,8.36797,0,203.7
0,-14.6128433,8.36800333,0,31.7
0,-14.6128433,8.368015,0,353.7
0,-14.6124567,8.367065,0,267.5
0,-14.6131633,8.36855167,0,219.9
0,-14.610525,8.36855833,0,0
0,-14.612905,8.36799833,0,341.3
0,-14.6124633,8.36706333,0,193.9
0,-14.6128333,8.36807167,0.1,9.6
0,-14.612825,8.36800833,0,318.2
0,-14.6128317,8.36797,0,0.8
0,-14.6128667,8.36794333,0,255.4
0,-14.6128383,8.367895,0,192.4
0,-14.61285,8.36797667,0,7.1
0,-14.6128517,8.36795833,0,206.1
0,-14.6128383,8.36799,0,36.9
0,-14.6130867,8.368855,0,262.1
0,-14.612875,8.367995,0.1,353.4
0,-14.6128133,8.36798833,0,329.9
0,-14.6139817,8.36758333,0,246.7
0,-14.6128383,8.36796667,0,9.8
0,-14.61283,8.36801667,0,356.3
0,-14.6124383,8.36711833,0,10.2
0,-14.61245,8.367105,0,350.3
0,-14.612835,8.36799,0,3.9
0,-14.6124083,8.367085,0,276.8
0,-14.6128333,8.36800833,0,5.4
0,-14.612855,8.36796833,0,291.6
0,-14.6128717,8.367975,0,4.8
0,-14.6128633,8.36800167,0,8.4
0,-14.6128583,8.36796333,0,255.7
0,-14.6128717,8.36799667,0,2.5
0,-14.6128533,8.36799,0,22.6
0,-14.6123983,8.36710667,0,352.8
0,-14.6128617,8.36798333,0,348.4
0,-14.6128567,8.36799667,0,333.1
0,-14.61282,8.36797333,0,233
0,-14.6128367,8.368025,0,22
0,-14.612825,8.367975,0,16.6
0,-14.61288,8.36798333,0,224.3
0,-14.6128167,8.36800333,0,335.6
0,-14.6139617,8.3676,0,280.8
0,-14.61246,8.36709,0,71.7
0,-14.61284,8.36798667,0,13.9
0,-14.6128383,8.36801167,0,19.5
0,-14.612805,8.36800333,0,17.3
0,-14.61284,8.36796667,0,316.9
0,-14.6128217,8.36801833,0.1,342.9
0,-14.6129033,8.36800833,0,338.2
0,-14.612845,8.36801333,0,26.8
0,-14.6128267,8.36796333,0,211.5
0,-14.6128467,8.36798833,0,352.4
0,-14.6124367,8.36708667,0,18.6
0,-14.61283,8.36795333,0,356.6
0,-14.6128333,8.368005,0,355
0,-14.6128267,8.36799167,0,11.8
0,-14.61283,8.36802,0,27.4
0,-14.6128217,8.36798833,0,357.8
0,-14.6128517,8.36798167,0,42.5
0,-14.6124783,8.36710667,0,4
0,-14.6107817,8.37510333,0.3,23.8
0,-14.6124433,8.36708667,0,21.5
0,-14.6128467,8.36798,0,355.4
0,-14.612815,8.36802,0.1,15.2
0,-14.61286,8.36798667,0,276.1
0,-14.6139733,8.36760333,0,234.3
0,-14.6128367,8.36798333,0,2.4
0,-14.61285,8.36803,0,354.1
0,-14.6108033,8.37502833,0.3,339.9
0,-14.6124633,8.36704833,0,268.1
0,-14.6128683,8.36795167,0,335.2
0,-14.6123967,8.36705,0,6.8
0,-14.6123867,8.36712833,0,15.2
0,-14.6128383,8.36798,0,256.4
0,-14.6128533,8.36794,0,207
0,-14.6129183,8.368,0,339.7
0,-14.6123967,8.367125,0,15.4
0,-14.6128567,8.36797167,0,21.5
0,-14.612845,8.36799667,0,11.5
0,-14.612845,8.36794667,0,8.6
0,-14.612815,8.36795333,0,288.6
0,-14.6124433,8.36707333,0,337.8
0,-14.61283,8.36800333,0,347.2
0,-14.6124417,8.3671,0,359.4
0,-14.6124633,8.36712,0,12.3
0,-14.6131683,8.36854333,0,245.5
0,-14.6124233,8.36708667,0,20.3
0,-14.6124583,8.36708833,0,43.2
0,-14.612465,8.36707,0,194.6
0,-14.6124117,8.367115,0,301
0,-14.612455,8.36709667,0,31.6
0,-14.6124433,8.367085,0,359.1
0,-14.6128267,8.36796667,0,14.9
0,-14.612435,8.36713,0,153
0,-14.6128433,8.368005,0,27.3
0,-14.6128267,8.36799667,0,355.4
0,-14.6128117,8.36795667,0,3.3
0,-14.61286,8.36805,0,146.8
0,-14.6128167,8.36803167,0,358.9
0,-14.6128283,8.36800333,0.1,9.5
0,-14.6128233,8.36800167,0,298.9
0,-14.612835,8.367955,0,223.2
0,-14.6124367,8.367125,0,71.2
0,-14.6128383,8.36802,0,143.2
0,-14.6128367,8.36800667,0,354.5
0,-14.612835,8.36801,0.1,343.4
0,-14.6131783,8.36855667,0,329.8
0,-14.6124783,8.36709333,0,9.6
0,-14.6105683,8.36860167,0,340.4
0,-14.6128017,8.36796667,0,350.8
0,-14.6128367,8.36798167,0,3.1
0,-14.6124117,8.36714833,0,354.9
0,-14.612825,8.36802,0.1,22.7
0,-14.6128267,8.36797667,0,357.7
0,-14.61285,8.36800333,0,359.4
0,-14.6128483,8.36800333,0,358.4
0,-14.612425,8.367055,0,17.9
0,-14.61287,8.36796667,0,349.7
0,-14.6128433,8.36795,0,268.2
0,-14.613185,8.368555,0,294.1
0,-14.6124033,8.367105,0,167.4
0,-14.6130633,8.36883167,0,266.3
0,-14.6128517,8.36799667,0,349
0,-14.612825,8.36799,0,340.4
0,-14.612805,8.36797,0,162.6
0,-14.61288,8.367935,0,14.8
0,-14.612445,8.36712833,0,2.2
0,-14.613175,8.36854833,0,326.5
0,-14.6128517,8.36802,0,351.5
0,-14.6130683,8.36885667,0,321.6
0,-14.6130917,8.368855,0,331.2
0,-14.6131567,8.36854333,0,144.1
0,-14.6128667,8.36795,0,228.2
0,-14.6128383,8.36802,0,6.7
0,-14.6128117,8.36799667,0,21.3
0,-14.612465,8.36706833,0,18.8
0,-14.6128483,8.36798667,0,47.6
0,-14.6128417,8.36801,0,32.7
0,-14.6128217,8.36799,0,358.2
0,-14.6128083,8.36797833,0,27.9
0,-14.6128317,8.36799333,0,3
0,-14.6128517,8.36797167,0,211.3
0,-14.6128317,8.36797333,0,237.4
0,-14.612445,8.36711667,0,3.1
0,-14.6128567,8.36795167,0,292.8
0,-14.6124133,8.36710833,0,64.4
0,-14.6131733,8.36854333,0,226.1
0,-14.6128383,8.36798167,0,323
0,-14.6124217,8.36709333,0,12.6
0,-14.6128367,8.36798167,0,159
0,-14.6128583,8.36799833,0,304.6
0,-14.6128533,8.36798167,0,344
0,-14.612815,8.36798167,0,357.6
0,-14.6128017,8.36794833,0,297.5
0,-14.6128233,8.36799833,0,2.8
0,-14.612845,8.36801,0,359.2
0,-14.6124667,8.36710167,0,22.1
0,-14.612815,8.367995,0,218.1
0,-14.6128167,8.36798167,0,9.7
0,-14.61282,8.36800333,0,28.1
0,-14.61286,8.36803833,0,4.9
0,-14.61284,8.367975,0,25.2
0,-14.6128217,8.367945,0,43
0,-14.612825,8.36801167,0,0.4
0,-14.61317,8.36855667,0,305.6
0,-14.6124317,8.36712,0,148.1
0,-14.6131583,8.36854167,0,309.9
0,-14.6124817,8.367075,0,31.3
0,-14.6128183,8.36800167,0,19.9
0,-14.6128467,8.36795167,0,300.9
0,-14.612455,8.36709333,0,28.3
0,-14.6128317,8.368005,0,349.8
0,-14.6127967,8.36800333,0,4.8
0,-14.612845,8.36796833,0,13
0,-14.6128217,8.36798667,0,133.1
0,-14.6128433,8.36798667,0,48.9
0,-14.61281,8.36802,0,14.7
0,-14.612845,8.368025,0,151.4
0,-14.6128283,8.36799833,0,213.5
0,-14.61284,8.36798667,0,28.3
0,-14.6128117,8.367985,0,356.2
0,-14.6128283,8.367985,0,19
0,-14.6131667,8.36855333,0,271.8
0,-14.6128367,8.36799333,0,106.7
0,-14.6124767,8.36710667,0,184.3
0,-14.61247,8.36708667,0,9.9
0,-14.6128433,8.36800833,0,344.1
0,-14.6128667,8.367955,0,222.5
0,-14.6128267,8.36801667,0,1.9
0,-14.61283,8.36797333,0,358
0,-14.6128533,8.36799,0,29.9
0,-14.61284,8.36798333,0,358.5
0,-14.61284,8.36799,0,161.2
0,-14.6128467,8.368,0,16.8
0,-14.610495,8.368555,0,158.8
0,-14.6128483,8.36800667,0,355.7
0,-14.61286,8.36799333,0,14.1
0,-14.6125283,8.36733667,0,100.4
0,-14.61317,8.36855833,0,302.5
0,-14.6128733,8.36800167,0,346.4
0,-14.612825,8.36797333,0,232.7
0,-14.6128517,8.368005,0,0.6
0,-14.6128667,8.368,0.1,20.9
0,-14.6124367,8.36708167,0,351.2
0,-14.6139967,8.36759167,0,114.7
0,-14.61281,8.36796833,0,330.7
0,-14.6128583,8.36792833,0,328.3
0,-14.6124683,8.36707333,0,1.5
0,-14.6128817,8.36801333,0,2.2
0,-14.613165,8.368545,0,175.2
0,-14.6128533,8.36799167,0,2.1
0,-14.6125367,8.36732167,0,100.4
0,-14.6105233,8.36855167,0,281.5
0,-14.6128683,8.36794833,0,3.4
0,-14.612845,8.36798667,0,17.8
0,-14.6128583,8.368015,0,36.9
0,-14.612455,8.36714,0,22.3
0,-14.61244,8.36708167,0,81.7
0,-14.612835,8.36801,0,40.2
0,-14.6128367,8.36797833,0,32.8
0,-14.6128467,8.36799,0,15.3
0,-14.6123833,8.36711333,0,0.9
0,-14.6128117,8.368015,0,33.9
0,-14.61244,8.36711833,0,205.3
0,-14.6128833,8.368005,0,350.6
0,-14.61283,8.36797333,0,15.6
0,-14.612835,8.36795833,0,34.9
0,-14.61283,8.36797333,0,143
0,-14.6128417,8.36798333,0,7.3
0,-14.6128583,8.367975,0,319.8
0,-14.61317,8.368545,0,337.8
0,-14.61308,8.368845,0,80.1
0,-14.6128333,8.36799167,0,33.2
0,-14.6124533,8.36708167,0,329.8
0,-14.6128367,8.36800667,0,210.1
0,-14.61244,8.36706667,0,348.4
0,-14.6124633,8.36709167,0,21.9
0,-14.6128233,8.36799,0,64.7
0,-14.6128217,8.36794833,0,307.9
0,-14.6128383,8.36799333,0,343.5
0,-14.61241,8.367075,0,15.6
0,-14.6124067,8.36708,0,24.1
0,-14.6132833,8.37351833,0.4,242.5
0,-14.6124667,8.36712333,0,8.8
0,-14.6128467,8.367995,0,12.2
0,-14.6128283,8.36800167,0,17.6
0,-14.61282,8.36799333,0.1,7.1
0,-14.6128467,8.36799167,0,216.2
0,-14.61316,8.36854333,0,151.8
0,-14.6124067,8.36710333,0,13
0,-14.6124233,8.36715167,0,199.7
0,-14.612815,8.36795833,0,162.4
0,-14.61245,8.36709833,0,10.6
0,-14.6131683,8.36855167,0,299.1
